px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.83192	-12.8702	-2.77209	-0.459548	-0.682785	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	0.806206
5.68702	-12.8205	-2.8235	-0.469475	-0.637762	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0.0636212
5.55203	-12.7441	-2.90904	-0.523899	-0.702366	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.322961
5.4365	-12.6511	-2.86488	-0.588833	-0.750084	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.0782477
5.30807	-12.5519	-2.90948	-0.643718	-0.782245	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.194284
5.21404	-12.4461	-2.8442	-0.720281	-0.845881	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.111554
5.09154	-12.3355	-2.99979	-0.77509	-0.88345	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.374967
4.95902	-12.2359	-3.02042	-0.796066	-0.833139	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.098697
4.86915	-12.1555	-2.58139	-0.810887	-0.723926	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	1.79152
4.80521	-12.0426	-2.53533	-0.88913	-0.795985	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.108928
4.68951	-11.8915	-3.15536	-0.951281	-0.874224	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	3.58464
4.61241	-11.748	-3.12929	-1.02188	-0.917311	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.0545852
4.56405	-11.6401	-2.49483	-1.07859	-0.90047	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	3.90451
4.51714	-11.5213	-2.47514	-1.14365	-0.930676	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.0554321
4.41509	-11.339	-3.2606	-1.16238	-0.866797	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	5.11639
4.39891	-11.1602	-3.24469	-1.27692	-0.991312	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.26965
4.42617	-11.05	-2.45675	-1.41799	-1.19524	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	5.6881
4.38796	-10.9309	-2.44101	-1.45064	-1.13558	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.074653
4.39001	-10.804	-2.29396	-1.53942	-1.19888	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	0.436143
4.40758	-10.6721	-2.31352	-1.62873	-1.24018	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.0411894
4.37352	-10.5241	-2.79046	-1.58274	-0.960487	4.45256	-10.5332	4.45	-10.5	0	3.00113	3.03541
4.41037	-10.373	-2.83976	-1.67345	-1.03579	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.1436
4.44001	-10.2241	-2.83146	-1.7482	-1.088	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.647629
4.50908	-10.0701	-2.91108	-1.8535	-1.17672	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.225523
4.5385	-9.9228	-3.00367	-1.87096	-1.06255	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.301107
4.61878	-9.76871	-3.08223	-1.95853	-1.11917	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.148768
4.74991	-9.63091	-2.89407	-2.16592	-1.52899	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	2.95974
4.80218	-9.52364	-2.76737	-2.21005	-1.46742	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.283099
4.79405	-9.38657	-2.78732	-2.07076	-0.84547	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	4.48253
4.87313	-9.25482	-2.7917	-2.11826	-0.846721	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.000330295
4.94175	-9.10342	-2.92314	-2.10823	-0.665451	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	0.668397
5.0352	-8.96527	-2.94819	-2.15005	-0.673948	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.0094706
5.11121	-8.81298	-3.03145	-2.13379	-0.502139	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	0.518369
5.22941	-8.65937	-3.12709	-2.17744	-0.529201	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.110417
5.36735	-8.54374	-3.05189	-2.30774	-0.859994	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	1.37423
5.46253	-8.43431	-2.97801	-2.34349	-0.8421	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.0720682
5.51233	-8.31313	-2.86219	-2.2576	-0.415975	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	2.1675
5.58368	-8.21388	-2.74077	-2.2709	-0.406966	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.176186
5.72075	-8.14912	-2.579	-2.44463	-0.929223	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	4.25968
5.8429	-8.05133	-2.63048	-2.49753	-0.931621	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.034935
5.8519	-7.95154	-2.2518	-2.31546	-0.152232	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	8.10454
5.98626	-7.81593	-2.479	-2.32314	-0.134953	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.634755
6.09341	-7.71909	-2.49933	-2.35148	-0.196568	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.212826
6.21673	-7.59811	-2.62089	-2.36358	-0.197911	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.168704
6.32357	-7.49098	-2.64882	-2.3632	-0.156867	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.0804179
6.43699	-7.37915	-2.69655	-2.3712	-0.155587	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.0271122
6.58151	-7.29172	-2.76526	-2.46964	-0.444451	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	1.18108
6.72419	-7.17555	-2.87661	-2.49229	-0.439131	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.136097
6.81796	-7.07163	-2.7563	-2.44395	-0.198426	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	0.79854
6.94868	-6.96502	-2.8158	-2.45449	-0.192736	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.0571806
7.09061	-6.89138	-2.91559	-2.54675	-0.476753	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	1.27804
7.23256	-6.78546	-3.02483	-2.56156	-0.456117	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.155406
7.26628	-6.6708	-2.57666	-2.38404	0.244619	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	8.49156
7.35732	-6.57089	-2.59815	-2.36467	0.25551	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.081736
7.51757	-6.59594	-2.52461	-2.69579	-0.917609	7.67988	-6.69347	7.5	-6.55	2.72747	0	22.3801
7.64114	-6.54464	-2.50703	-2.74935	-0.922636	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.0110959
7.6888	-6.51104	-1.8655	-2.70257	-0.554745	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	5.02672
7.81357	-6.42203	-2.01908	-2.69998	-0.48173	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.555856
7.96115	-6.3688	-2.39354	-2.79421	-0.730235	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.49406
8.11197	-6.2884	-2.52102	-2.80054	-0.656811	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.33367
8.15323	-6.1915	-1.7409	-2.6092	0.0687157	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	11.756
8.2873	-6.06556	-1.99761	-2.52672	0.227867	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	1.24043
8.42219	-6.06693	-2.32375	-2.77599	-0.557899	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	10.598
8.58726	-5.95602	-2.5643	-2.7447	-0.4473	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.873122
8.67218	-5.8649	-2.19189	-2.63733	-0.0611423	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	3.03637
8.81464	-5.73981	-2.40229	-2.57556	0.0568466	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.732267
8.9516	-5.67697	-2.6105	-2.65042	-0.202362	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.78921
9.10958	-5.54543	-2.81275	-2.60415	-0.104294	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.631409
9.21956	-5.42983	-2.65074	-2.50634	0.206485	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	1.53959
9.34295	-5.30975	-2.73757	-2.46705	0.252631	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.181164
9.48104	-5.23383	-2.87134	-2.53644	-0.0220285	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	1.27628
9.62742	-5.09978	-3.00893	-2.50591	0.0300776	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.263574
9.6819	-4.96187	-2.59921	-2.30491	0.69878	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	7.70531
9.7634	-4.85868	-2.60627	-2.26574	0.704864	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.018972
9.86802	-4.77493	-2.61151	-2.30121	0.472464	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.836529
9.95518	-4.66826	-2.59459	-2.27427	0.473526	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.0257407
10.0658	-4.56915	-2.66995	-2.30401	0.292681	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.559492
10.1594	-4.45406	-2.67851	-2.28357	0.299352	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.0198704
10.3224	-4.36432	-2.98323	-2.44316	-0.286888	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.4013
10.4489	-4.25441	-2.99869	-2.45634	-0.282076	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.00304345
10.4407	-4.1528	-2.09816	-2.23967	0.52707	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	14.301
10.5282	-4.01074	-2.25473	-2.17943	0.592199	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.338993
10.6116	-3.90908	-2.31847	-2.18764	0.451005	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.485238
10.7109	-3.73453	-2.55679	-2.12725	0.515438	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.706304
10.8257	-3.64059	-2.66984	-2.24127	0.0628213	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	2.63712
10.9248	-3.49886	-2.76117	-2.22627	0.081879	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0914479
10.9532	-3.36455	-2.45198	-2.06941	0.57547	11.0183	-3.30073	11	-3.3	0.908549	2.72563	3.92982
11.0318	-3.19754	-2.61301	-2.01671	0.616348	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.310049
11.0846	-3.05412	-2.63336	-1.95395	0.705487	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.114985
11.1409	-2.88727	-2.73771	-1.9025	0.724647	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.124105
11.1939	-2.7466	-2.7461	-1.88688	0.641386	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.114637
11.2435	-2.57468	-2.84188	-1.8452	0.648403	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.0961847
11.1899	-2.38151	-2.83946	-1.52525	1.62007	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	13.1559
11.174	-2.23299	-2.81674	-1.4365	1.62	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.00557943
11.2776	-2.29998	-1.3399	-1.72673	0.320462	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	29.2808
11.3128	-2.11945	-1.68447	-1.73303	0.237337	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	1.80957
11.3026	-2.01785	-1.68976	-1.64127	0.488827	11.224	-1.77367	11.35	-1.8	0	2.71996	2.04465
11.3317	-1.8035	-2.09975	-1.63573	0.441866	11.3661	-1.64386	11.35	-1.65	0	2.71993	2.08582
11.3285	-1.66829	-2.18065	-1.5808	0.534035	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.497886
11.3387	-1.45848	-2.4907	-1.56106	0.517757	11.3391	-1.34511	11.35	-1.35	0	2.73446	1.0295
11.2073	-1.31029	-2.73861	-1.15226	1.6714	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	16.277
11.1501	-1.12485	-2.95327	-1.07896	1.65127	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.525738
11.0968	-1.01643	-2.71775	-1.04443	1.48559	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	1.02586
11.0352	-0.837682	-2.89755	-1.00686	1.40288	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.72373
10.9368	-0.698653	-2.97616	-0.916697	1.44655	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	0.119578
10.8362	-0.562436	-3.00286	-0.845157	1.42969	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.0158532
10.7535	-0.449615	-2.76952	-0.808634	1.28818	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.788466
10.65	-0.347196	-2.7551	-0.735851	1.29393	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.0136818
10.4835	-0.237489	-3.41994	-0.588346	1.60078	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	5.54984
10.3415	-0.158407	-3.39511	-0.498903	1.62067	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.0171134
10.2486	-0.104556	-2.78568	-0.458396	1.45071	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	3.85533
10.1262	-0.0464254	-2.78275	-0.387101	1.44932	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.00627651
10.0334	-0.0117374	-2.38714	-0.325701	1.39247	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	1.61064
9.92237	0.036675	-2.40226	-0.272203	1.36137	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.0291875
9.77569	0.0758954	-2.80036	-0.200665	1.39109	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	1.71495
9.64168	0.0739154	-2.77547	-0.0989346	1.45397	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.105195
9.49338	0.0924728	-2.93861	-0.0377381	1.43384	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.298403
9.34687	0.112297	-2.94944	0.00880501	1.38495	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.0600303
9.25693	0.0835573	-2.26645	0.123089	1.47317	9.46113	0.134275	9.25	0.15	-1.81915	0	4.69891
9.13678	0.105495	-2.25984	0.146993	1.36781	9.13787	0.161547	9.15	0.15	-1.81913	0	0.244404
8.97761	0.120428	-2.81087	0.141268	1.20356	9.02723	0.196492	9	0.2	-2.99927	0.99976	3.19609
8.83898	0.160877	-2.78568	0.112346	1.03998	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.630548
8.68408	0.161645	-2.9815	0.129481	0.967585	8.67607	0.247512	8.7	0.25	-2.99873	0	0.570244
8.54157	0.18584	-2.95336	0.113901	0.849678	8.54916	0.247046	8.55	0.25	-2.99871	0	0.298139
8.4017	0.179189	-2.76661	0.145442	0.828721	8.44086	0.253341	8.4	0.25	-2.72872	0	0.415208
8.25063	0.200814	-2.75016	0.127605	0.711868	8.2302	0.258614	8.25	0.25	-2.72871	0	0.292317
8.09854	0.18633	-2.94673	0.149286	0.678058	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	0.385528
7.95461	0.14708	-2.95718	0.202387	0.713559	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.031269
7.7998	0.126877	-3.09497	0.213811	0.655839	7.82213	0.149733	7.8	0.15	-3.00101	0	0.247701
7.64883	0.117359	-3.08157	0.212594	0.591968	7.63383	0.15164	7.65	0.15	-3.00099	0	0.103921
7.5079	0.0785397	-2.84891	0.258838	0.636354	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.546391
7.35831	0.0486274	-2.84081	0.27685	0.60435	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.026074
7.25652	-0.00578061	-2.46864	0.35217	0.729821	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.73665
7.14473	-0.0528392	-2.469	0.391561	0.735252	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.00202464
6.97003	-0.10278	-2.91789	0.376922	0.572066	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	2.64891
6.83034	-0.190273	-2.94144	0.443025	0.636986	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.148831
6.79118	-0.334432	-2.16719	0.699283	1.23204	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	9.73378
6.71828	-0.419451	-2.18151	0.778451	1.26397	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.0760525
6.61681	-0.476336	-2.40524	0.738354	0.968985	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.98351
6.53374	-0.582112	-2.45746	0.812807	1.01366	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.130712
6.48988	-0.733039	-2.31004	1.02927	1.44615	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	2.78865
6.43563	-0.877829	-2.44009	1.14429	1.51688	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.468577
6.38926	-1.01176	-2.51	1.2384	1.54692	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0.186181
6.35134	-1.16726	-2.63497	1.33514	1.56707	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.380592
6.3525	-1.34375	-2.79639	1.50354	1.80325	6.5527	-1.43518	6.35	-1.4	0	-3.00132	1.36151
6.348	-1.50403	-2.87419	1.59672	1.79687	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.148322
6.32526	-1.60658	-2.51395	1.5893	1.45635	6.33086	-1.6454	6.35	-1.65	0	-1.81769	2.21357
6.33425	-1.74478	-2.51545	1.67082	1.45788	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.00528893
6.35284	-1.89552	-2.66082	1.75473	1.50338	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.290727
6.36729	-2.0583	-2.77466	1.80613	1.44431	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.327245
6.35108	-2.16041	-2.31005	1.76583	1.05258	6.3068	-2.23646	6.35	-2.25	0	-2	4.33253
6.36417	-2.30003	-2.39541	1.79492	0.998457	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.207356
6.36766	-2.42199	-2.29873	1.79489	0.851204	6.26272	-2.46894	6.35	-2.5	0	-3	0.712183
6.37973	-2.57091	-2.41244	1.80186	0.774386	6.36265	-2.64414	6.35	-2.65	0	-3	0.385744
6.43216	-2.72556	-2.80049	1.89678	0.986063	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	2.29963
6.46717	-2.88879	-2.89443	1.91489	0.920587	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.264062
6.53393	-3.0639	-3.23711	1.98688	1.03855	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	1.41556
6.57627	-3.26581	-3.38528	1.97815	0.914135	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0.696258
6.59161	-3.41189	-2.82536	1.92503	0.575213	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	4.60924
6.64313	-3.55643	-2.82634	1.95431	0.571209	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.00352561
6.71055	-3.69786	-3.01176	2.00542	0.652727	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.438266
6.76733	-3.83963	-3.02648	2.02748	0.63252	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.0195337
6.8114	-3.9745	-2.78923	2.02489	0.52016	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	1.0186
6.86828	-4.12832	-2.82687	2.03169	0.476738	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0.0613655
6.8993	-4.24259	-2.36128	2.00207	0.290834	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	2.47334
6.95312	-4.35363	-2.34861	2.02328	0.301562	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.00959255
7.02617	-4.48512	-2.67103	2.06192	0.387206	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.16247
7.07034	-4.62185	-2.70691	2.04738	0.322048	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0.131322
7.17861	-4.77941	-3.27261	2.12691	0.528125	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	3.91697
7.2617	-4.92156	-3.28383	2.14635	0.514293	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0.00718385
7.29582	-5.02671	-2.63513	2.10378	0.299478	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	5.04724
7.35672	-5.14552	-2.6468	2.10876	0.280268	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0.00916531
7.42203	-5.26355	-2.6803	2.11801	0.274185	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.0220494
7.46919	-5.40495	-2.72424	2.08751	0.190875	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0.176108
7.54422	-5.53166	-2.89554	2.10987	0.238124	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.4239
7.63064	-5.64549	-2.88748	2.14218	0.275483	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.0753182
7.69388	-5.76206	-2.7414	2.13669	0.222492	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.31505
7.75217	-5.90579	-2.79166	2.10988	0.150491	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0.209373
7.82818	-6.02739	-2.92017	2.12906	0.189824	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.460904
7.91679	-6.14208	-2.91539	2.15719	0.223802	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.0679661
7.96843	-6.23787	-2.48923	2.14072	0.130846	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	2.11965
8.0342	-6.34542	-2.49794	2.1442	0.124763	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.0129237
8.14159	-6.49044	-3.14265	2.18536	0.244705	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	4.5593
8.23199	-6.6274	-3.16514	2.18995	0.229541	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.0935502
8.27661	-6.72643	-2.38649	2.14946	0.0616667	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	6.33893
8.33693	-6.84896	-2.40554	2.13199	0.023192	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.03611
8.4296	-6.98007	-2.77034	2.15289	0.0866748	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.82628
8.48248	-7.11982	-2.8011	2.11441	0.00837538	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.136642
8.55695	-7.23953	-2.93169	2.12692	0.0484535	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0.803157
8.63879	-7.35451	-2.92171	2.14254	0.0726788	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.0123245
8.72053	-7.48551	-2.99527	2.14541	0.0763561	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.146366
8.78046	-7.63219	-3.02435	2.11192	0.00751144	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.0968466
8.81137	-7.73805	-2.52124	2.05659	-0.15194	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	2.97673
8.86223	-7.84785	-2.51627	2.04409	-0.16052	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.025996
8.98423	-8.0059	-3.31464	2.1172	0.0766094	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	7.59397
9.06122	-8.15203	-3.32333	2.10934	0.0551658	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.00975078
9.09047	-8.25892	-2.69542	2.0506	-0.126795	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.47216
9.15552	-8.36794	-2.6802	2.05658	-0.103974	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0189459
9.22257	-8.49775	-2.6435	2.04822	-0.114064	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.159484
9.27345	-8.63663	-2.65751	2.02058	-0.152714	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.0341646
9.32464	-8.76407	-2.6471	2.00413	-0.166388	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.413009
9.36404	-8.91814	-2.68597	1.95887	-0.231711	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.101378
9.44701	-9.0674	-3.07382	1.99592	-0.0891117	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	1.75343
9.4812	-9.22708	-3.10787	1.94946	-0.165043	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.132776
9.48749	-9.36077	-2.57283	1.85267	-0.414921	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	3.48581
9.5493	-9.46781	-2.51931	1.8751	-0.333674	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.139173
9.59893	-9.60699	-2.65686	1.87522	-0.279489	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.208023
9.63387	-9.74965	-2.66725	1.85142	-0.294597	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.00497048
9.69114	-9.90177	-2.88175	1.87	-0.194574	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.521238
9.73866	-10.0479	-2.87454	1.86621	-0.182204	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.00340254
9.74919	-10.1746	-2.54062	1.80446	-0.330935	9.69256	-10.1336	9.75	-10.2	0	-2.73106	1.26654
9.7625	-10.3256	-2.5786	1.7605	-0.377292	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.0523708
9.83429	-10.4809	-3.08683	1.84122	-0.0885137	9.82419	-10.5024	9.8	-10.5	1	-2.99999	3.56159
9.85497	-10.6413	-3.11934	1.81066	-0.135269	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.0509236
9.86832	-10.7794	-2.93693	1.76711	-0.240698	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.50489
9.87232	-10.9403	-2.98322	1.72305	-0.29867	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.0765845
9.82987	-11.0633	-2.45026	1.57878	-0.678917	9.91881	-11.1448	9.85	-11.05	0	-1.9956	5.23609
9.84336	-11.169	-2.40832	1.56947	-0.635029	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0542645
9.85413	-11.3056	-2.53986	1.57075	-0.530376	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.352661
9.84488	-11.4461	-2.55048	1.53521	-0.541543	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.00376153
